id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
770453,AMAZING APARTMENT NEXT TO RAMBLAS!,4064440,Andreas,Ciutat Vella,el Raval,41.38445531174881,2.164223725266619,Entire home/apt,143,3,115,2017-05-22,2.23,10,216
18224937,Barcelona One,43505134,Baleska,Ciutat Vella,el Raval,41.37694184122789,2.173126245965507,Private room,28,1,5,2017-06-03,3.00,3,345
9650911,PANORAMIC SUNSET SUITE - Private Entrance + Patio!,49892956,Marcos,Ciutat Vella,el Raval,41.37683711418337,2.166780226427735,Private room,75,3,22,2017-05-30,4.15,1,282
17531238,Habitación en el centro de Barcelona!!!,64449113,Jazz'S House,Ciutat Vella,el Raval,41.37567869054152,2.169545066177458,Private room,25,1,10,2017-06-01,4.17,2,277
14894775,HUGE Bedroom in La Rambla & Plaça Catalunya,9754662,Kev,Ciutat Vella,el Raval,41.38387175879844,2.169635121303107,Private room,80,1,18,2017-04-16,2.04,1,17
3189453,Cozy flat @Raval 1 WEEK BOOKING MIN SPECIAL PRZEI!,12122023,Laura,Ciutat Vella,el Raval,41.378006095821725,2.1653845259207487,Private room,28,1,29,2017-05-13,0.89,1,216
742284,City centre - modern 2 bedroom + ac,10704,Itziar,Ciutat Vella,el Raval,41.38507353103429,2.1672934266685213,Entire home/apt,145,3,1,2015-06-24,0.04,57,128
12827404,Quiet apartment,2143926,Matias,Ciutat Vella,el Raval,41.385152840660396,2.168222838837854,Entire home/apt,80,2,42,2017-05-14,3.33,4,156
14004955,Magnificent double room with Balcony and SmartTV34,74679551,Sebastian,Ciutat Vella,el Raval,41.381538327171,2.165523202587606,Private room,47,3,51,2017-05-26,4.71,4,356
17853195,Spacious room in the heart of Barcelona,116980696,Lorenzo & Rebecca,Ciutat Vella,el Raval,41.381196178370224,2.1663031634819188,Private room,18,1,15,2017-05-29,6.62,4,314
10898550,"Great room, Walk Everywhere!!!",56472278,Jonathan,Ciutat Vella,el Raval,41.37805611764375,2.16895258079537,Private room,45,2,40,2017-05-26,2.63,1,340
16945577,Charming bedroom  in historical location of Raval,113277795,Jose,Ciutat Vella,el Raval,41.38038771799963,2.165232558035311,Private room,20,2,21,2017-05-20,5.29,2,323
11697542,"Suite with private bathroom, Liceu",3972894,Elias,Ciutat Vella,el Raval,41.37859791056927,2.1743269787094137,Private room,55,1,30,2017-05-17,2.17,2,273
5541224,Acollidor Loft a prop del Liceu,28085282,X,Ciutat Vella,el Raval,41.38139779132241,2.1701149505522386,Entire home/apt,60,2,96,2017-05-16,3.71,2,264
10333021,Beautiful duplex near Ramblas,53172802,Mon,Ciutat Vella,el Raval,41.379570327477985,2.1687011118725734,Entire home/apt,85,2,66,2017-05-19,3.83,1,269
1491139,Top Floor Studio - Awesome Terrace!,7900549,Max,Ciutat Vella,el Raval,41.37906626407061,2.168493823455824,Entire home/apt,95,5,109,2017-01-04,2.35,1,292
