id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17687804,"1With a sun balcony,close to port",118991340,Anna,Ciutat Vella,el Raval,41.37714343779309,2.17072825390958,Private room,45,5,6,2017-05-21,0.95,2,61
14214380,Cool Flat + Private Terrace in center,16518039,Javier,Ciutat Vella,el Raval,41.38071278119003,2.1666091272094143,Private room,52,3,10,2017-09-23,0.71,1,67
21003120,Studio in Historic Centre (B234A),151207126,Alejandro,Ciutat Vella,el Raval,41.3769486081277,2.168160675805823,Entire home/apt,75,4,79,,1.87,8,314
451758,"Bright, elegant loft in center town",1267680,Victor,Ciutat Vella,el Raval,41.38201188339095,2.166177508302808,Entire home/apt,100,3,62,2017-08-16,0.96,6,137
17687755,"2With a sun balcony,close to Rambla",118991340,Anna,Ciutat Vella,el Raval,41.37725021935678,2.1709720950752383,Private room,39,5,8,2017-07-31,1.18,2,61
2895670,BEST room SMALL price! (Double room+balcony),971952,Ana,Ciutat Vella,el Raval,41.38440226660444,2.164282075355621,Private room,38,2,127,2017-09-20,3.11,1,303
16574926,BRIGHT ROOM WITH BALCONIES,14074651,Carlos,Ciutat Vella,el Raval,41.377594706553886,2.17130873021708,Private room,22,2,55,2017-09-29,7.40,1,21
7465343,lovely home in Barcelona center,2037915,Virginie,Ciutat Vella,el Raval,41.37806874545362,2.1660900382324675,Entire home/apt,85,4,81,2017-09-14,3.81,1,337
16116130,Standard 2 bedroom + 2 bathroom balcony,104876399,Charmsuites,Ciutat Vella,el Raval,41.37591115643323,2.16861083976142,Entire home/apt,240,1,2,2017-05-09,0.27,10,337
16116131,Solarium 2 bedroom +2 bathroom big terrace,104876399,Charmsuites,Ciutat Vella,el Raval,41.37544503531822,2.1683124852412843,Entire home/apt,260,1,4,2017-08-09,0.73,10,290
16116129,Solarium 1 bedroom +1 bathtroom big terrace,104876399,Charmsuites,Ciutat Vella,el Raval,41.375756135852534,2.1698861103245397,Entire home/apt,190,1,4,2017-09-22,0.68,10,334
16116126,Roof apartment 1 bedroom +1 bathroom,104876399,Charmsuites,Ciutat Vella,el Raval,41.37516475561652,2.168042000922667,Entire home/apt,170,1,1,2017-03-05,0.14,10,288
16116128,Standard 1 bedroom +1 bathroom terrace,104876399,Charmsuites,Ciutat Vella,el Raval,41.37556255471277,2.168260029842785,Entire home/apt,170,1,5,2017-08-09,0.66,10,333
17951038,Cosy single room en el Raval,123172101,Carla,Ciutat Vella,el Raval,41.38153911384499,2.166526591480576,Private room,26,2,29,2017-09-21,4.97,1,0
18344224,Beautifull apartment in the Heart of Barcelona!,126898376,Nadine,Ciutat Vella,el Raval,41.379951751905494,2.1646257354415526,Entire home/apt,116,2,23,2017-09-29,4.26,1,164
5564591,Vintage Design Apartment,28850768,Carmen,Ciutat Vella,el Raval,41.38241814602817,2.171755057838449,Entire home/apt,245,3,36,2017-09-20,1.16,1,361
19784872,House happy Ping,139606682,Wendy,Ciutat Vella,el Raval,41.37807867620585,2.1746732530446535,Private room,40,1,18,2017-10-04,6.28,1,87
19457160,Room with private Bathroom of the city,136458568,Andrea,Ciutat Vella,el Raval,41.37875844084946,2.1709764876123114,Private room,46,2,9,2017-09-30,2.78,2,352
14083202,"",81105486,Eduard,Ciutat Vella,el Raval,41.38309446899106,2.1655701213395995,Private room,36,2,8,2016-10-23,0.57,2,0
21160189,The cute and cozy room in the heart of Barcelona,150164588,Leo,Ciutat Vella,el Raval,41.38032151013911,2.170282727285613,Private room,39,1,0,,,4,89
7659740,Apartment with private terrace,40204557,Ibrahim,Ciutat Vella,el Raval,41.37797527244799,2.164345318002669,Entire home/apt,0,31,54,2017-08-30,2.05,1,357
1892540,ROOM IN THE HEART OF BCN - ONLY JULY/AUGUST,9385317,Andrea,Ciutat Vella,el Raval,41.38252164470179,2.168883771142261,Private room,39,1,20,2017-09-25,1.31,1,292
5365867,GORGEOUS DESIGN FLAT IN HEART 2A,1853675,Richard,Ciutat Vella,el Raval,41.38077872056798,2.166663502798577,Entire home/apt,69,1,95,2017-08-10,2.97,10,43
15458442,SPACIOUS FLAT NEXT TO RAMBLAS! DAILY CLEANING!,4064440,Andreas,Ciutat Vella,el Raval,41.384611027818195,2.164077518491238,Entire home/apt,260,3,27,2017-09-21,2.79,10,284
17227917,Entire flat in the heart of barcelona,18182380,Imran,Ciutat Vella,el Raval,41.37821189508691,2.166795714425104,Entire home/apt,100,1,1,2017-03-01,0.14,1,279
20242524,Acogedora habitación doble. Centro de Barcelona.,144259310,Aroa,Ciutat Vella,el Raval,41.381042462452164,2.1661209436331297,Private room,30,3,3,2017-09-22,3,2,342
9560093,Central location with private room,19634488,Ivan,Ciutat Vella,el Raval,41.382936894974804,2.1642653962437617,Private room,38,1,1,2015-11-23,0.04,1,0
6742029,"Habitación individual, en el Raval",33853350,Mauro,Ciutat Vella,el Raval,41.378298265673905,2.168743489700788,Private room,17,2,0,,,1,0
20703030,Comfortable apartment in the old city,142497399,﻿﻿Jaime,Ciutat Vella,el Raval,41.378110622153734,2.1666340495797107,Entire home/apt,160,3,0,,,1,83
18212585,MODERN APARTMENT DOWNTOWN 2A,20800350,Fran & Adri,Ciutat Vella,el Raval,41.38106737660148,2.1644034505494063,Entire home/apt,59,1,3,2017-07-29,0.76,8,43
16634143,HABITACION INDIVIDUAL!!!,57740396,Ri,Ciutat Vella,el Raval,41.38068057305063,2.1660119654908194,Private room,20,1,47,2017-09-28,7.54,3,216
14870222,Con mucho encanto!!,92860424,Carmen,Ciutat Vella,el Raval,41.38122106459615,2.168010527819424,Private room,49,2,9,2017-10-02,0.73,1,63
1631864,HUGE 314ft BEDROOM IN BARCELONA CENTER! +WIFI,4457781,Sebas,Ciutat Vella,el Raval,41.37613187994166,2.1712556385131,Private room,60,3,55,2017-10-04,1.47,1,86
779907,VINTAGE SOFT LOFT STUDIO,2528474,Nugz,Ciutat Vella,el Raval,41.38247794066375,2.1657742037487644,Entire home/apt,62,1,36,2017-09-25,0.61,2,173
20873102,NOMÉS PER A HOMES,6442713,En,Ciutat Vella,el Raval,41.38555921426685,2.167254413985307,Private room,59,1,1,2017-09-12,1,1,173
17229464,Quiet single room in San Antonio,22731648,Abelardo,Ciutat Vella,el Raval,41.3775709025448,2.164687952116556,Private room,45,1,5,2017-07-20,0.91,1,179
19916433,Spacious Cosy apartment in the old heart of BCN,137491097,Sara,Ciutat Vella,el Raval,41.38058727268767,2.1672205209928226,Entire home/apt,150,4,2,2017-08-27,1.03,1,364
18015840,SUPER CENTRIC IN BARCELONA,104473649,Nessti,Ciutat Vella,el Raval,41.37823807481397,2.172569103742228,Entire home/apt,110,2,28,2017-09-27,4.94,4,108
18146952,City Centre - 10 minutes to La Rambla,96780876,Kuthan,Ciutat Vella,el Raval,41.3813977108594,2.1687288090453705,Private room,63,1,0,,,2,0
2416207,Two beds room and private bathroom,12349394,Albert,Ciutat Vella,el Raval,41.3795261038172,2.1714709864202786,Private room,46,4,27,2017-09-27,0.94,1,353
4906420,COZY TYPICAL CENTER,12260475,Lin,Ciutat Vella,el Raval,41.38157777133061,2.165854377113253,Entire home/apt,40,3,145,2017-09-21,4.47,1,152
18472395,Duplex barcelona center,26060045,Remy,Ciutat Vella,el Raval,41.37711803268599,2.1679955718099135,Entire home/apt,40,5,9,2017-09-27,1.78,4,14
13819298,LAS RAMBLAS! Incredible double room & balcony,81143689,Maria Dolores,Ciutat Vella,el Raval,41.37979090406236,2.1724805906721043,Private room,45,3,26,2017-08-20,1.83,4,294
4212985,Apartment Ramblas 6 - Palou Suites,21825503,Palou Suites,Ciutat Vella,el Raval,41.37791377576866,2.1739467667507033,Entire home/apt,99,2,34,2017-08-09,1.33,12,197
6741337,"90m2 Céntrico, reformado con estilo",23451615,Albert,Ciutat Vella,el Raval,41.38405901992338,2.1650205658970525,Entire home/apt,275,3,40,2017-09-25,1.49,1,357
18801781,JUST THE BEST RAMBLA COOLER FLAT,124652202,Luca,Ciutat Vella,el Raval,41.37974476704202,2.172339089605364,Entire home/apt,345,1,7,2017-08-13,1.50,1,363
15262802,Ref1554 AB Paseo de Gracia Pelai,4459553,Jacques,Ciutat Vella,el Raval,41.385043342025156,2.1666639921405744,Entire home/apt,250,3,11,2017-09-18,1.17,107,338
10937386,Loft with terrace in old town,5184220,Frédéric,Ciutat Vella,el Raval,41.37969701416491,2.165605128149544,Entire home/apt,100,1,73,2017-09-23,3.71,1,275
19915840,Habitación en El Centro de Barcelona,136797858,Carlota,Ciutat Vella,el Raval,41.379615145492664,2.1648837734062862,Private room,40,1,0,,,1,0
17556519,Habitacion en centro de  Barcelona,119149920,Maria,Ciutat Vella,el Raval,41.37736698580156,2.1694179382169088,Private room,40,1,34,2017-09-28,4.98,2,321
11396152,"Flat in Raval, 3mn from Metro L3",5014487,Thibaut,Ciutat Vella,el Raval,41.378102342380245,2.166495246811659,Entire home/apt,525,1,0,,,1,0
17267549,SPACIOUS renovated,25654042,Rocío Gisela,Ciutat Vella,el Raval,41.37888789091209,2.1654938483833224,Entire home/apt,65,2,7,2017-09-18,1.37,1,247
20243067,Apartamento dos habitaciones. Centro Barcelona.,144259310,Aroa,Ciutat Vella,el Raval,41.3800590689276,2.1656116945242307,Entire home/apt,120,3,2,2017-08-26,1.28,2,62
11194473,Penthouse 51b Ramblas,55366754,ApartRamblas108,Ciutat Vella,el Raval,41.381566031708715,2.171195462526021,Entire home/apt,265,2,3,2016-08-21,0.17,8,350
4973086,Centric double-bedroom in BCN,2517378,Davide,Ciutat Vella,el Raval,41.37918041659868,2.169538303132722,Private room,25,3,25,2016-10-16,0.79,2,268
975337,Triple room,5314041,Claudia,Ciutat Vella,el Raval,41.3851025029453,2.1645676419269595,Private room,90,3,23,2017-09-30,1.25,6,361
11002274,RAMBLAS APARTMENT ONE BEDROOM,383697,Anna,Ciutat Vella,el Raval,41.384514056548724,2.16747682527425,Entire home/apt,100,3,18,2017-08-13,0.92,17,337
15063931,"RAMBLAS, SPACIOUS BOUTIQUE APT. DAILY CLEANING!",4064440,Andreas,Ciutat Vella,el Raval,41.383019568136376,2.165119262278001,Entire home/apt,260,3,21,2017-09-21,2.00,10,291
