id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4360623,Modern studio in city center,13357981,Roman,Ciutat Vella,el Raval,41.38187985151692,2.166897422367659,Entire home/apt,59,3,85,2016-10-23,3.46,1,123
6252857,Small&Comfortable close to Ramblas,32469357,Yana,Ciutat Vella,el Raval,41.37974038220425,2.168590554808361,Private room,27,2,41,2016-10-04,2.25,2,358
14402630,S P A C i O U S bright room with exterior balcony.,88535058,Miguel,Ciutat Vella,el Raval,41.38192592928298,2.166733284182921,Private room,30,2,1,2016-08-16,0.36,1,0
2409766,Barcelona City Centre.,4280580,Duda,Ciutat Vella,el Raval,41.38160272826133,2.166899722105272,Private room,45,1,1,2016-09-19,0.60,3,365
15718164,"CENTRALIZED,QUIET AND BRIGHT",88628010,Maria,Ciutat Vella,el Raval,41.378097662391454,2.1679197180573437,Entire home/apt,40,1,0,,,2,327
6699896,Doble centric room whit two bikes!,30939263,Luca,Ciutat Vella,el Raval,41.37566267472664,2.1701143958188505,Private room,40,1,39,2016-10-30,2.46,2,342
15633021,Confortable apartamento centrico!,66882301,Felipe,Ciutat Vella,el Raval,41.379490957605285,2.1663702330307357,Entire home/apt,42,2,0,,,2,30
6682909,habitacion fucsia,771458,Rita,Ciutat Vella,el Raval,41.38313107807051,2.1644768449887564,Private room,35,3,21,2016-08-29,1.24,8,323
13359409,Ramblas por Virreina,2481770,Beatriz,Ciutat Vella,el Raval,41.3822198768391,2.1716500980220794,Private room,53,2,15,2016-10-23,3.54,1,78
13994195,Double Room in Barcelona Center,83567682,Juan Manuel,Ciutat Vella,el Raval,41.38068380424499,2.168710641525948,Private room,38,1,6,2016-10-09,1.58,1,365
119408,Very nice apartment/private terrace,602949,Joan & Marta,Ciutat Vella,el Raval,41.37852053858962,2.167180615687601,Entire home/apt,70,2,219,2016-10-31,3.35,1,257
10047692,Great and Confortable Apartment.,4929439,Alejandro,Ciutat Vella,el Raval,41.38381446933356,2.168150794883301,Entire home/apt,200,4,0,,,5,0
12853408,Precioso piso soleado en el centro,70229010,Sara,Ciutat Vella,el Raval,41.38092136765157,2.1639294279286947,Entire home/apt,125,2,12,2016-10-20,2.05,1,89
9881716,AHL A1,29437754,Ahl,Ciutat Vella,el Raval,41.37631777238997,2.1674531390019967,Entire home/apt,79,3,36,2016-10-18,3.64,5,346
1335093,Enjoy journey in sweet room 1,7199088,Kuldeep,Ciutat Vella,el Raval,41.37580805047438,2.1724221452471673,Private room,31,1,133,2016-10-25,3.44,3,358
13028368,King size bed on Big Raval Apartment,979975,Santiago,Ciutat Vella,el Raval,41.37759745901268,2.169569932636609,Private room,28,2,28,2016-11-04,5.00,6,357
13609888,Large sunny Room LOFT style!,971952,Ana,Ciutat Vella,el Raval,41.38368850025176,2.164861843732801,Private room,60,2,2,2016-10-23,2,3,362
6435495,Room with double bed in city centre,33482753,Darko,Ciutat Vella,el Raval,41.379383051741165,2.171258000745958,Private room,34,1,38,2016-10-19,2.14,2,214
1675895,OFFRE SPECIALE  - Location semaine,8867556,Ludovic,Ciutat Vella,el Raval,41.37912015294996,2.170321095520609,Entire home/apt,57,1,93,2016-11-04,2.84,1,251
6268673,King's room on Plaza Catalunya,31799569,Dimitar,Ciutat Vella,el Raval,41.383835977525656,2.1687360112223204,Private room,43,2,16,2016-09-11,1.00,4,0
8162945,"Double Room with Balcony, Raval",43085687,Tim,Ciutat Vella,el Raval,41.384003190474836,2.1657396558166435,Private room,20,3,0,,,1,0
14863086,Super Comfy Bright Room in Barcelona Center,235405,Jessica,Ciutat Vella,el Raval,41.37769705402654,2.1676775457588158,Private room,100,2,1,2016-10-11,1,1,0
3189453,Cozy flat @Raval 1 WEEK BOOKING MIN SPECIAL PRZEI!,12122023,Laura,Ciutat Vella,el Raval,41.378006095821725,2.1653845259207487,Entire home/apt,85,1,25,2016-08-28,0.98,1,309
15702455,4Amazing room with balcony near the Rambla and sea,100164950,Ana,Ciutat Vella,el Raval,41.37610367740836,2.1750237514280313,Private room,35,3,1,2016-10-30,1,4,90
14726706,Cosy 2 bedroom flat in the centre of Barcelona,7302961,Quelia,Ciutat Vella,el Raval,41.3807968025792,2.164640165738262,Entire home/apt,75,2,4,2016-10-10,1.64,1,39
10398194,BOMBONERA EN EL CENTRO DE BARCELONA,2565810,Alberto,Ciutat Vella,el Raval,41.37780095937646,2.1685967884607567,Entire home/apt,62,4,22,2016-11-04,2.21,3,85
13639048,"Céntrico, ideal para conocer la ciudad a pie.",79116908,Mercedes,Ciutat Vella,el Raval,41.37570585081539,2.1696387833817843,Entire home/apt,110,3,19,2016-10-30,4.45,1,112
4712927,Room in the center of BCN,879974,Nik&Kat,Ciutat Vella,el Raval,41.37957338526535,2.167119902927045,Private room,37,3,2,2016-06-06,0.13,5,365
7629315,Cozy room in spacious apartment,4398032,Konstantinos,Ciutat Vella,el Raval,41.382237178704806,2.1650266950303716,Private room,45,2,21,2016-10-28,1.37,1,364
15172614,Economic Cool Flat in Barcelona Center!,96291350,Carlos,Ciutat Vella,el Raval,41.378391631304815,2.166942344066894,Entire home/apt,90,1,1,2016-10-21,1,1,315
6070729,Appartamento in centro,31511923,Simone,Ciutat Vella,el Raval,41.37549676387452,2.1727905632092566,Entire home/apt,102,2,30,2016-10-29,1.62,4,363
15704887,Cozy double room in the middle of Barcelona,19999785,Macarena,Ciutat Vella,el Raval,41.382754456559255,2.169585134113099,Private room,35,2,0,,,1,32
9227686,Room in center of BCN. El Raval,34087272,Rama,Ciutat Vella,el Raval,41.37988717757053,2.163634978015549,Private room,20,1,27,2016-10-21,2.47,5,343
4615377,Little studio in Barcelona center,9938977,Sam,Ciutat Vella,el Raval,41.37644649131913,2.175915088698111,Entire home/apt,50,3,61,2016-11-01,3.15,1,6
12885473,Piso centro de barcelona principal,3743250,Sara,Ciutat Vella,el Raval,41.377295267298294,2.1655502518396683,Entire home/apt,100,3,17,2016-10-31,3.13,4,353
15608242,Habitación pequeña pero confortable,22484923,Luis,Ciutat Vella,el Raval,41.37607171286783,2.170275977879449,Private room,25,1,2,2016-11-02,2,2,364
1634282,Gran  Habitacion /Centro Barcelona,8681658,Ximena,Ciutat Vella,el Raval,41.38099826413171,2.1702109811990202,Private room,45,1,155,2016-10-23,4.18,2,330
1304470,COZY ROOM IN THE CENTRE (RAMBLAS),7091581,Fabrizio,Ciutat Vella,el Raval,41.38179941352133,2.170974858599399,Private room,45,1,188,2016-11-02,4.68,2,267
10993885,Amazing place with a terrace,2122530,Maryna,Ciutat Vella,el Raval,41.37768359911982,2.171245275067604,Private room,158,4,0,,,1,0
3251692,Sunny room in Sant Antoni,7255295,Nika,Ciutat Vella,el Raval,41.38222849192716,2.1642654267192025,Private room,30,3,0,,,5,341
14350322,Bright Doublebed Room In Raval,25763146,Ricardo,Ciutat Vella,el Raval,41.380448169200875,2.164612841539648,Private room,50,1,2,2016-08-28,0.65,1,364
15495743,BEST MEMORIES IN BCN!,99048485,Gabriela,Ciutat Vella,el Raval,41.37833543056366,2.172626044792438,Private room,31,2,1,2016-10-23,1,1,25
7974916,colorful room in the heart of Raval,42090125,Carla,Ciutat Vella,el Raval,41.37778136921552,2.1666546491574463,Private room,30,1,1,2015-09-01,0.07,1,0
13479775,Cosy double bedroom in central Barcelona,488817,Poppy,Ciutat Vella,el Raval,41.37954698270119,2.1679462826868745,Private room,40,3,9,2016-10-11,2.25,2,65
6129655,"Cozy,private room on PlazaCatalunya",31799569,Dimitar,Ciutat Vella,el Raval,41.38421830659136,2.1693588723599806,Private room,42,2,27,2016-09-05,1.58,4,0
7050104,Apartament with a sea-montain view,38658,Imanol,Ciutat Vella,el Raval,41.37688985298917,2.167175041940558,Entire home/apt,110,3,7,2016-08-30,0.44,1,26
13472627,Centric and enjoyable house in Barcelona,42481261,Federico,Ciutat Vella,el Raval,41.37539047353415,2.1698118574213914,Private room,30,2,1,2016-07-05,0.24,1,0
7157899,HABITACION BONITO,37484832,Pero,Ciutat Vella,el Raval,41.37963474475973,2.1729765308754287,Private room,33,1,14,2016-10-05,0.98,1,187
10047535,BIG CENTRAL FLAT NEAR RAMBLAS RAVAL,6163162,Francisco,Ciutat Vella,el Raval,41.37896079768375,2.1658412310995123,Entire home/apt,80,1,18,2016-10-31,1.74,7,353
1136226,RAMBLAS! Interior double room B&B,783613,Maria,Ciutat Vella,el Raval,41.38021936223495,2.17412382802279,Private room,25,2,88,2016-08-01,2.08,4,122
13804844,Cozy/AirC Studio walk to Las Ramblas&Catalunya Sq.,2132723,Adrián,Ciutat Vella,el Raval,41.378716459304144,2.1646029379896676,Entire home/apt,79,1,7,2016-08-21,1.93,3,175
14870222,Con mucho encanto!!,92860424,Carmen,Ciutat Vella,el Raval,41.38122106459615,2.168010527819424,Private room,49,2,2,2016-10-06,1.58,1,129
2610473,City Center Cozy Rooms - Metro Liceu,12980367,Sylvie,Ciutat Vella,el Raval,41.38026126643865,2.1683401889897054,Private room,55,2,56,2016-11-06,1.83,1,128
10186267,Double room + private living room,31150619,Ariza Y Sil,Ciutat Vella,el Raval,41.379675027589094,2.1703005937855386,Private room,30,2,2,2016-01-03,0.19,1,0
15854784,Beautiful Apartment Las Ramblas + Terrace,11385843,Sebastien,Ciutat Vella,el Raval,41.382473840931304,2.168112105909216,Entire home/apt,80,15,0,,,3,171
7728802,Cosy apartment in Sant Antoni,6053473,Romain,Ciutat Vella,el Raval,41.37796583439923,2.1654897884787725,Entire home/apt,89,3,1,2015-08-22,0.07,1,0
6218698,Piso Raval Barcelona,32251054,Guillermo,Ciutat Vella,el Raval,41.378062103788295,2.1665211089405623,Entire home/apt,82,3,62,2016-10-28,3.42,1,88
15370510,Nice & cozy loft in downtown Barcelona,51651184,Carla,Ciutat Vella,el Raval,41.37779717742953,2.1722214886791438,Entire home/apt,120,2,0,,,2,348
15778083,BRAND NEW!! HOMEMADE CENTRAL PLACE,101953879,Allen,Ciutat Vella,el Raval,41.379782234850964,2.164338696798244,Entire home/apt,66,1,0,,,1,130
7894510,Habitación doble centro Barcelona,41622704,Miguel,Ciutat Vella,el Raval,41.382863107512044,2.170243357403604,Private room,30,2,0,,,1,0
12101199,Doble room in center city - CASABOI,64881916,Michele,Ciutat Vella,el Raval,41.38139712137585,2.1658467106401735,Private room,25,2,41,2016-11-06,5.97,1,161
2693321,Beautiful Attic in the Raval,6698569,Lisa,Ciutat Vella,el Raval,41.38013172540865,2.165327835286913,Entire home/apt,150,1,28,2016-08-18,0.90,1,318
4444415,Stunning New Flat Barcelona Center!,19285954,Alberto,Ciutat Vella,el Raval,41.385247264562835,2.1694390934251238,Entire home/apt,150,2,93,2016-10-22,3.94,3,336
11337013,Bright and cozy room in the center!,23905845,Clara,Ciutat Vella,el Raval,41.38357443541583,2.1646107943579844,Private room,140,2,0,,,2,0
11983489,Grande habitación muy cerca Ramblas,39497836,Gautier,Ciutat Vella,el Raval,41.37844079796196,2.175215824064886,Private room,30,2,3,2016-06-27,0.67,1,0
11650503,Habitacion mediana con cama grande,31174143,David,Ciutat Vella,el Raval,41.376211549750515,2.1712194570783323,Private room,25,1,16,2016-11-01,2.11,2,362
10541043,LOVELY DOUBLE ROOM IN BCN CITY PORT,24282359,Daniel,Ciutat Vella,el Raval,41.37585720024097,2.1748889140526533,Private room,50,1,4,2016-10-07,0.68,5,365
10664912,Double height Loft in downtown,2889308,Vivian,Ciutat Vella,el Raval,41.376382247297045,2.1704150788335657,Entire home/apt,129,1,10,2016-06-26,1.12,1,0
2411575,Cozy sunny apt. in the heart of BCN,4193907,Julia,Ciutat Vella,el Raval,41.382677044049885,2.166005329657391,Private room,40,2,93,2016-10-27,2.97,1,355
13997367,Double room in Barcelona's heart,38343262,Luke,Ciutat Vella,el Raval,41.381932564790645,2.1657300583666217,Private room,39,2,5,2016-10-31,1.63,1,113
11000253,Nice App right on  Las Ramblas !!,37201143,Coroama,Ciutat Vella,el Raval,41.378452119771445,2.1755812303515016,Entire home/apt,99,1,37,2016-10-20,4.17,2,339
10078944,Beautiful double room in Raval,51717454,Manolo,Ciutat Vella,el Raval,41.38286084643143,2.1659450078461027,Private room,40,2,13,2016-10-30,1.51,2,353
5754918, En el corazon de Barcelona,29854249,Emilio,Ciutat Vella,el Raval,41.377715603210156,2.169080338509064,Entire home/apt,120,2,8,2016-10-11,0.77,1,0
15375260,Amazing Location - CENTRAL BARCELONA,27340289,Katie,Ciutat Vella,el Raval,41.379518905467926,2.170581798341835,Private room,49,1,4,2016-10-31,4,2,60
15056602,Double bed near Placa Catalunya perfect for couple,34084291,Jamie,Ciutat Vella,el Raval,41.384393062922385,2.16785861939227,Private room,65,3,0,,,2,65
6661146,"Lightly centric room, great view!",30939263,Luca,Ciutat Vella,el Raval,41.37586006694277,2.1708293314301974,Private room,35,1,31,2016-09-29,1.90,2,190
8157341,BEAUTIFUL CENTRICAL FLAT W TERRACE,10343037,Karolita,Ciutat Vella,el Raval,41.37958853985611,2.164902600225646,Entire home/apt,70,3,0,,,1,0
14529972,The apartment in the historic center of Barcelona,89826037,Eleonora,Ciutat Vella,el Raval,41.38003038013624,2.1660177942711103,Entire home/apt,90,1,7,2016-10-29,3.50,1,224
1368985,Rent Rooms - Barcelona - Ramblas,7416756,Mario,Ciutat Vella,el Raval,41.38523749073636,2.169412869597717,Private room,35,1,162,2016-10-23,4.39,2,317
6653123,Charming and enchanting penthouse,4789221,Ravi,Ciutat Vella,el Raval,41.38033751034112,2.1667175980330304,Entire home/apt,125,3,21,2016-10-22,1.36,1,262
12637003,Central Cosy loft,22682463,Pierre,Ciutat Vella,el Raval,41.38070250331115,2.1656521274109073,Entire home/apt,30,4,19,2016-10-28,3.06,5,89
13069815,Central & Cosy (high ceiling apt.) Las Ramblas,12808705,Helena,Ciutat Vella,el Raval,41.37758828284158,2.1708951269200276,Private room,60,2,1,2016-08-10,0.33,3,364
15526444,Studio in the heart of Barcelona,99838423,Lluç,Ciutat Vella,el Raval,41.38041137359786,2.1677682904775106,Entire home/apt,60,1,0,,,1,364
9990800,Placa Catalunya apartment - Ramblas in 1 min,50791942,Catherine And Rima,Ciutat Vella,el Raval,41.38542110769539,2.166422105656983,Entire home/apt,95,3,33,2016-10-27,3.15,3,311
13027839,Confortable Apartament Barcelona Center (Raval),6408433,Manuel,Ciutat Vella,el Raval,41.377662362963875,2.1710429797770296,Entire home/apt,88,2,15,2016-10-31,2.78,2,80
7643869,"Modern studio, center of Barcelona",4931716,Sebastien,Ciutat Vella,el Raval,41.37724805586706,2.1699904321924843,Entire home/apt,89,3,23,2016-10-11,1.55,1,13
8307555,"Barcelona Centre, 100m2 terrace & very quiet",2273819,Andy,Ciutat Vella,el Raval,41.38111393353858,2.1660085769216106,Private room,40,1,67,2016-10-17,4.80,2,83
8250303,Apartament Ramblas Barcelona x31,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.382227647825964,2.1704405060669933,Entire home/apt,150,3,35,2016-10-28,3.06,9,52
5804345,Luxury Apartment at Pl. Universitat,24112000,Chic & Cheap,Ciutat Vella,el Raval,41.38384525993443,2.1655272172937265,Entire home/apt,50,1,28,2016-10-23,1.47,3,42
15550816,ROOM IN CENTER OF BARCELONA!!!,64449113,Anio I Laia,Ciutat Vella,el Raval,41.37888274613577,2.1701687379892016,Private room,13,1,1,2016-10-28,1,1,347
13882602,CENTER RAMBLAS WIFI . 2,82122343,Ricardo,Ciutat Vella,el Raval,41.381095623282896,2.1680403754326836,Private room,44,3,5,2016-10-26,1.35,3,269
15634946,/VERY CENTRAL LOCATION with balcony,100823151,Eloi,Ciutat Vella,el Raval,41.38025253070186,2.1714010025341284,Private room,62,1,0,,,4,353
3322110,Air conditioned room,16773140,Alexis,Ciutat Vella,el Raval,41.37839764152253,2.166069379345075,Private room,25,2,80,2016-11-04,3.64,2,108
3436535,Super Room A with 4 palm tree view,16699580,Constance,Ciutat Vella,el Raval,41.38509832950973,2.1699706153891647,Private room,29,2,128,2016-10-19,4.50,3,316
14336209,Céntrico y Económico,6048193,Walter & Armando,Ciutat Vella,el Raval,41.377609814256566,2.175748999706756,Private room,16,2,9,2016-10-22,4.29,3,96
3845305,LOVELY ROOM IN LICEU,19821352,Guillem,Ciutat Vella,el Raval,41.3790885238818,2.173287122755557,Private room,65,1,0,,,1,0
8959182,CENTER FLAT BARCELONA!!!,33529770,Isabella,Ciutat Vella,el Raval,41.377857789179686,2.1661974988672945,Entire home/apt,45,1,45,2016-10-20,3.76,1,29
259742,CityCenter - Double - FreeWIFI,1363244,David,Ciutat Vella,el Raval,41.38216736974197,2.163744984406694,Private room,37,2,33,2016-10-09,0.55,4,82
14190220,Habitación Pequeña,6048193,Walter & Armando,Ciutat Vella,el Raval,41.377399340694346,2.174444265321601,Private room,12,2,14,2016-10-31,6.46,3,89
12927689,APARTMENT CENTRICO SARA 2-1,3743250,Sara,Ciutat Vella,el Raval,41.3771951534234,2.166907251455826,Entire home/apt,100,1,16,2016-11-01,2.93,4,355
2349219,center BcN  4 rooms,32435313,Max Y Dhe,Ciutat Vella,el Raval,41.3783973907735,2.1666544311540914,Entire home/apt,70,1,2,2014-06-03,0.06,5,365
10674889,chip&chic apartment in the center,51696162,Angel,Ciutat Vella,el Raval,41.38346108438564,2.165503256409376,Entire home/apt,75,1,58,2016-10-25,6.06,2,342
12099120,Private Room on Rent in City Center,64867937,Rocio,Ciutat Vella,el Raval,41.3784404387978,2.168355234994346,Private room,26,2,24,2016-10-30,3.32,1,359
6127942,Большая комната в центре Барселоны,17029557,Людмила,Ciutat Vella,el Raval,41.38173577902728,2.1672981467269348,Private room,40,1,20,2016-11-02,1.14,2,180
575139,Art Nouveau Luxury Apartment BCN,1354169,Valentin,Ciutat Vella,el Raval,41.384599875806565,2.1668933088008786,Entire home/apt,250,5,4,2016-04-30,0.25,3,256
8299598,Cozy central double bedroom,7106074,Mina,Ciutat Vella,el Raval,41.37604184768961,2.169928237723785,Private room,23,3,8,2016-09-22,0.66,3,361
2141535,Big Room with view in BCN Center.,7968029,Laura,Ciutat Vella,el Raval,41.376292656028724,2.1680209045813172,Private room,36,3,19,2016-11-01,0.69,1,22
14593489,Habitacion privada en el Raval,57000029,Jabi,Ciutat Vella,el Raval,41.380756866256434,2.1676453189795017,Private room,25,1,1,2016-10-11,1,1,307
1351797,SUITE WITH PRIVATE BATH,4772298,Astrid,Ciutat Vella,el Raval,41.37914433549939,2.164601450354355,Private room,30,3,95,2016-07-01,2.39,1,0
10535185,Double room in shared flat +terrace,9826794,Matthieu,Ciutat Vella,el Raval,41.376983930358605,2.171571701514551,Private room,44,2,13,2016-08-21,1.52,1,148
3306780,Super room B with 4 palm tree view!,16699580,Constance,Ciutat Vella,el Raval,41.38286145478578,2.169239370614835,Private room,29,2,137,2016-10-21,4.78,3,324
12773203,Nice room in Barcelona center,51290652,Cedric,Ciutat Vella,el Raval,41.37951188729914,2.1704052728662018,Private room,30,1,25,2016-11-02,4.03,1,315
954380,Living room + bedroom + sleeping al,5182848,Bata De,Ciutat Vella,el Raval,41.38316669886464,2.1663011770242613,Private room,38,2,81,2016-10-30,1.92,1,90
13217525,Habitacion en la Rambla,7067484,Roberto,Ciutat Vella,el Raval,41.379843917118485,2.1732300535540245,Private room,25,1,32,2016-11-02,6.00,3,82
13290063,Nice and cozy apartment in Barcelona center,74975718,Tresa,Ciutat Vella,el Raval,41.37906811538914,2.16841492509229,Entire home/apt,68,2,21,2016-11-01,4.50,1,14
15629201,Beautiful room,100762172,Alejandra,Ciutat Vella,el Raval,41.3822619758963,2.164499644020354,Private room,80,1,0,,,1,329
15837673,Room in the center of Barcelona,60468542,Alexander,Ciutat Vella,el Raval,41.37556875281344,2.167256914884124,Private room,23,1,0,,,2,90
8207999,Big bedroom with huge terrasse,7783989,Christophe,Ciutat Vella,el Raval,41.38083474932612,2.1638492351057836,Private room,49,1,2,2015-09-21,0.14,2,0
6269523,Mirror's room on Plaza Catalunya,31799569,Dimitar,Ciutat Vella,el Raval,41.38507584804281,2.168052849640808,Private room,43,3,23,2016-09-13,1.32,4,0
8577709,Luxury apartment by Plaza Catalunya,5651747,Fernando,Ciutat Vella,el Raval,41.38400296304655,2.1699901639560295,Entire home/apt,80,3,26,2016-10-27,2.09,12,240
14074406,Belle chambre 2 pers dans le Raval,29392484,Amélie,Ciutat Vella,el Raval,41.38051499089307,2.1656953464877984,Private room,50,1,12,2016-10-17,3.75,1,361
9560093,Central location with private room,19634488,Ivan,Ciutat Vella,el Raval,41.382936894974804,2.1642653962437617,Private room,40,1,1,2015-11-23,0.09,1,0
14711575,SPACIOUS 2bd in Sant Antoni area!,80045517,Lucien Francois,Ciutat Vella,el Raval,41.378560378109846,2.1654550785970583,Entire home/apt,65,2,1,2016-10-22,1,3,335
965798,Great and comfortable double bed,4929439,Alejandro,Ciutat Vella,el Raval,41.3836326385997,2.16971660284021,Private room,62,3,0,,,5,0
8249976,Barcelona's Heart,43505134,Baleska Y Joel,Ciutat Vella,el Raval,41.379564514792385,2.172938648868724,Private room,32,2,31,2016-10-30,2.26,1,355
3464152,"Sunny-room, L'Rambla, Pl'Catalunya",3977734,Carlos,Ciutat Vella,el Raval,41.384114641822,2.1676953683039404,Private room,29,2,85,2016-10-24,3.01,9,234
8148784,Nice Double Room Near Boqueria,37308706,Easy,Ciutat Vella,el Raval,41.37987132800256,2.1732842725184036,Private room,45,3,25,2016-10-08,3.50,5,220
440841,sociable apartment in Raval 1,1457147,Piero,Ciutat Vella,el Raval,41.37854916888547,2.171087630215722,Private room,30,2,13,2016-09-25,0.33,3,318
15122336,Cute studio in the heart of BCN,38833781,Carley,Ciutat Vella,el Raval,41.381023033955536,2.1675617290525566,Entire home/apt,70,2,0,,,1,119
3247759,Room in the heart of downtown,13502036,Alberto,Ciutat Vella,el Raval,41.382019726679346,2.1704727720954486,Private room,26,3,156,2016-10-21,5.48,1,21
2685897,Pelayo Attic Deluxe 2 - BCN54,2151490,Juan,Ciutat Vella,el Raval,41.3847930339326,2.165977091452252,Entire home/apt,199,2,18,2016-04-22,0.58,6,354
11662250,Artist's LOFT in the HEART OF BCN,9543898,Magda,Ciutat Vella,el Raval,41.37921733023434,2.164312688233391,Entire home/apt,95,3,2,2016-09-25,0.54,1,0
586548,"HOME WITH HEART, Wood, Sun and Sea!",2891713,Mónica,Ciutat Vella,el Raval,41.378014555490736,2.1689953834365796,Private room,40,3,87,2016-11-02,1.69,1,320
14247038,Big centric  room with balcony ☀️,59023444,Marta,Ciutat Vella,el Raval,41.37992566185436,2.1735059174562275,Private room,50,2,11,2016-10-17,3.98,2,354
13799907,LAS RAMBLAS! Habitac doble interior B&B,81143689,Maria Dolores,Ciutat Vella,el Raval,41.379910090317566,2.172499430161316,Private room,22,2,14,2016-10-19,4.52,4,141
12438319,Double room in huge flat in Raval,392715,Maria,Ciutat Vella,el Raval,41.38362324275396,2.1702841551361516,Private room,60,3,26,2016-10-19,3.80,1,360
4389772,Nice Low Cost in Raval City Center,3786376,Lala,Ciutat Vella,el Raval,41.377435862971815,2.167804704518942,Entire home/apt,38,1,39,2016-11-03,3.97,2,356
10402488,Double Room Full Heart Barcelona,20884183,Lucero,Ciutat Vella,el Raval,41.378256385348045,2.1751930939103756,Private room,15,1,19,2016-10-23,2.19,1,180
12568687,Attractive flat with balcony. Raval,68145334,Ana,Ciutat Vella,el Raval,41.37769253545755,2.1652570862503615,Entire home/apt,55,3,12,2016-10-08,2.28,1,26
15616779,/Balcony ROOM close to RAMBLAS,100685837,Eloi,Ciutat Vella,el Raval,41.37892806173792,2.1707325434452756,Private room,70,1,0,,,4,353
15644753,Habitación doble con balcón,46730560,Mireia,Ciutat Vella,el Raval,41.381652204049836,2.1659736752654193,Private room,40,1,1,2016-11-01,1,1,85
600026,OUTSTANDING studio 4U3! PLCATALUNYA,2967785,Mariano,Ciutat Vella,el Raval,41.384234942756386,2.1696544271082745,Private room,37,2,71,2016-11-03,1.42,1,316
13797960,Double Room with lounge in the heart of BCN,42624449,Isabel,Ciutat Vella,el Raval,41.37977954596599,2.1724704064099636,Private room,39,3,3,2016-09-27,0.98,2,121
15179060,Cozy Apartment Raval,49894730,Natalie,Ciutat Vella,el Raval,41.37711987678151,2.167057982596255,Entire home/apt,110,1,1,2016-10-17,1,4,357
7892956,Nice spot in Barcelona Centre,41614102,Susana,Ciutat Vella,el Raval,41.37510548576456,2.1695518326767855,Entire home/apt,65,1,3,2015-10-25,0.23,1,0
8081591,Apartment Ramblas Barcelona x3,42126341,Oriol / Virginia,Ciutat Vella,el Raval,41.38230726780277,2.170491894851903,Entire home/apt,150,3,45,2016-11-01,3.15,9,63
2415344,I lOve BarcelOna :) !! ,10044989,Vincent,Ciutat Vella,el Raval,41.380450166589554,2.1650868800238086,Entire home/apt,20,3,79,2016-10-29,2.46,25,22
15754315,RAMBLAS PORT II,10642483,Alyson Y Marcella,Ciutat Vella,el Raval,41.376210306290474,2.1746634606153803,Entire home/apt,125,2,0,,,6,365
15504360,RAMBLAS PORT I,10642483,Alyson Y Marcella,Ciutat Vella,el Raval,41.37647113001399,2.1744118369269976,Entire home/apt,129,2,0,,,6,364
4840787,Apartment Palau Guell Barcelona  ,24912213,Arty,Ciutat Vella,el Raval,41.37818825525279,2.1734650474477997,Entire home/apt,110,2,72,2016-10-28,3.20,1,316
