id,text,source,user_screen_name,user_followers_count,created_at,timestamp_ms,quote_count,reply_count,retweet_count,favorite_count,language,urls,hashtags,mentions,symbols,lon,lat,place_type,place_name,place_full_name,place_min_lat,place_min_lon,place_max_lat,place_max_lon
1118513570067566592,b'Amazing story about these 2 Sisters have not seen each other in 2 years!!!|| They agreed to attend the Guy Tang Semin\xe2\x80\xa6 https://t.co/xY9tDFLSmu',"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",EdConnaghan,5360,Wed Apr 17 13:56:30 +0000 2019,1555509390738,0,0,0,0,en,"[{'url': 'https://t.co/xY9tDFLSmu', 'expanded_url': 'https://twitter.com/i/web/status/1118513570067566592', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",[],[],[],24.7517,59.4187,city,Tallinn,"Tallinn, Estonia",24.55014,59.351829,24.926289,59.351829
1118516205231443968,"b'Some info &amp; things &amp; their mighty click &amp; grow \xf0\x9f\x98\x8d (@ International House Of Estonia in Tallinn, Harju maakond)\xe2\x80\xa6 https://t.co/ph7NbwzIfD'","<a href=""https://www.swarmapp.com"" rel=""nofollow"">Foursquare Swarm</a>",Nickesteen,677,Wed Apr 17 14:06:59 +0000 2019,1555510019010,0,0,0,0,en,"[{'url': 'https://t.co/ph7NbwzIfD', 'expanded_url': 'https://twitter.com/i/web/status/1118516205231443968', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [123, 146]}]",[],[],[],24.804878,59.41911,city,Tallinn,"Tallinn, Estonia",24.55014,59.351829,24.926289,59.351829
1118517120357281797,b'@NeuroHobbit ))))))',"<a href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",ctepeo,872,Wed Apr 17 14:10:37 +0000 2019,1555510237193,0,0,0,0,und,[],[],"[{'screen_name': 'NeuroHobbit', 'name': 'NeuroHobbit', 'id': 599250288, 'id_str': '599250288', 'indices': [0, 12]}]",[],24.70427295,59.42805196,city,Tallinn,"Tallinn, Eesti",24.55014,59.351829,24.926289,59.351829
1118517177789952000,b'Oh my god. A mermaid cupcake https://t.co/l28yIAHYtf',"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Flaminhaystack,14303,Wed Apr 17 14:10:50 +0000 2019,1555510250886,0,0,0,0,en,[],[],[],[],,,,,,,
1118517275299065857,"b""@BigColEstonia Thank you. It's gorgeous""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Flaminhaystack,14303,Wed Apr 17 14:11:14 +0000 2019,1555510274134,0,0,0,0,en,[],[],"[{'screen_name': 'BigColEstonia', 'name': 'Colin', 'id': 122944892, 'id_str': '122944892', 'indices': [0, 14]}]",[],,,,,,,
1118517313152667648,b'@idiliremavsar oyum sana',"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",egemencolak,1593,Wed Apr 17 14:11:23 +0000 2019,1555510283159,0,0,0,0,tr,[],[],"[{'screen_name': 'idiliremavsar', 'name': 'İdil İrem Avsar', 'id': 184423246, 'id_str': '184423246', 'indices': [0, 14]}]",[],,,,,,,
1118521219098251265,b'\xd9\x8a\xd9\x84\xd8\xa7 \xd9\x86\xd8\xb4\xd9\x88\xd9\x81 \xd9\x87\xd9\x85\xd8\xaa\xd9\x83\xd9\x85 \xd9\x88 \xd8\xb7\xd9\x88\xd9\x84 \xd9\x85\xd9\x88\xd9\x83\xd8\xa8\xd9\x83\xd9\x85 \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc|| || \xd8\xa7\xd9\x84\xd8\xaf\xd9\x83\xd8\xa7\xd8\xaa\xd8\xb1\xd8\xa9 \xd9\xa1 \xd8\xa7\xd9\x84\xd9\x85\xd9\x87\xd9\x86\xd8\xaf\xd8\xb3\xd9\x8a\xd9\x86 \xd8\xb5\xd9\x81\xd8\xb1  \xd9\x81\xd9\x8a \xd9\x87\xd8\xb0\xd9\x87 \xd8\xa7\xd9\x84\xd9\x84\xd8\xad\xd8\xb8\xd8\xa9',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N_Nutella_N,435,Wed Apr 17 14:26:54 +0000 2019,1555511214409,0,0,0,0,ar,[],[],[],[],,,,,,,
1118522361958096896,b'@OutlandAS Hvis dere slutter \xc3\xa5 annonsere p\xc3\xa5 rasistiske @resettno fortsetter jeg \xc3\xa5 handle hos dere. #forbrukerfrihet',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",erikdyrnes,32,Wed Apr 17 14:31:26 +0000 2019,1555511486888,0,0,0,0,no,[],"[{'text': 'forbrukerfrihet', 'indices': [99, 115]}]","[{'screen_name': 'OutlandAS', 'name': 'Outland', 'id': 112724741, 'id_str': '112724741', 'indices': [0, 10]}, {'screen_name': 'resettno', 'name': 'Resett', 'id': 872843568230125572, 'id_str': '872843568230125572', 'indices': [55, 64]}]",[],,,,,,,
1118523245060349953,b'\xd8\xa3\xd8\xa8\xd9\x88 \xd8\xa7\xd9\x84\xd9\x83\xd8\xac! \xd8\xb7\xd9\x88\xd9\x84 \xd8\xb9\xd9\x85\xd8\xb1\xd9\x86\xd8\xa7 \xd9\x85\xd9\x86\xd8\xaa\xd8\xb8\xd8\xb1\xd9\x8a\xd9\x86 \xd8\xa3\xd8\xac\xd9\x85\xd9\x84 \xd8\xa3\xd9\x8a\xd8\xa7\xd9\x85 \xd8\xad\xd9\x8a\xd8\xa7\xd8\xaa\xd9\x86\xd8\xa7! \xd9\x88 \xd9\x84\xd9\x85\xd8\xa7 \xd8\xaa\xd8\xac\xd9\x8a \xd9\x85\xd8\xa7 \xd9\x86\xd9\x83\xd9\x88\xd9\x86 \xd8\xad\xd8\xa7\xd8\xb6\xd8\xb1\xd9\x8a\xd9\x86\xd9\x87\xd8\xa7 \xf0\x9f\x98\xad',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N_Nutella_N,435,Wed Apr 17 14:34:57 +0000 2019,1555511697436,0,0,0,0,ar,[],[],[],[],,,,,,,
1118524620360040449,b'@mohd_siddig \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 \xd9\x85\xd8\xa7\xd9\x81 \xd8\xb2\xd9\x88\xd9\x84 \xd9\x8a\xd9\x82\xd8\xaf\xd8\xb1 \xd9\x8a\xd9\x84\xd9\x88\xd9\x85\xd9\x87 \xd9\x88 \xd8\xa7\xd9\x84\xd9\x84\xd9\x87 \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",N_Nutella_N,435,Wed Apr 17 14:40:25 +0000 2019,1555512025333,0,0,0,0,ar,[],[],"[{'screen_name': 'mohd_siddig', 'name': 'Mohammed Altayeb🇸🇩', 'id': 182253946, 'id_str': '182253946', 'indices': [0, 12]}]",[],,,,,,,
